y,pred,absolute_error,relative_error
459.510009766,452.86819458,664.181518555,0.0144541254267
464.420013428,467.180419922,-276.040649414,-0.00594377145171
489.040008545,492.128326416,-308.831787109,-0.00631506182253
430.070007324,446.432159424,-1636.21520996,-0.0380453206599
413.170013428,416.831634521,-366.162109375,-0.00886226259172
478.109985352,481.309112549,-319.912719727,-0.00669119507074
444.290008545,444.227081299,6.29272460938,0.000141635522596
428.899993896,426.196289062,270.370483398,0.00630381191149
475.119995117,476.760040283,-164.004516602,-0.00345185468905
479.630004883,469.962493896,966.751098633,0.0201561842114
492.350006104,496.721282959,-437.127685547,-0.00887839309871
438.899993896,460.929504395,-2202.95117188,-0.0501925498247
499.220001221,501.829681396,-260.968017578,-0.00522751547396
485.570007324,474.080444336,1148.95629883,0.0236620120704
466.850006104,464.28515625,256.484985352,0.00549394823611
450.0,456.235839844,-623.583984375,-0.0138574214652
486.739990234,490.035095215,-329.510498047,-0.00676974374801
535.900024414,527.033752441,886.627197266,0.0165446382016
437.089996338,446.685150146,-959.515380859,-0.0219523534179
508.380004883,508.733612061,-35.3607177734,-0.00069555680966
449.709991455,445.825286865,388.470458984,0.00863824412227
461.070007324,465.357025146,-428.701782227,-0.00929797627032
498.890014648,502.683502197,-379.348754883,-0.00760385533795
431.529998779,440.619659424,-908.966064453,-0.0210637971759
442.489990234,447.433349609,-494.3359375,-0.0111716864631
423.410003662,431.404693604,-799.468994141,-0.0188816748559
475.910003662,473.836730957,207.327270508,0.00435643875971
431.100006104,438.938873291,-783.88671875,-0.018183408305
507.739990234,507.142791748,59.7198486328,0.00117618963122
469.059997559,475.830718994,-677.072143555,-0.0144346598536
516.979980469,516.237182617,74.2797851562,0.00143680197652
551.440002441,571.59576416,-2015.57617188,-0.0365511402488
402.25,412.732727051,-1048.27270508,-0.0260602291673
572.33001709,547.371520996,2495.84960938,0.0436085760593
448.209991455,452.306152344,-409.616088867,-0.00913893245161
431.980010986,431.113647461,86.6363525391,0.00200556381606
417.809997559,414.922973633,288.702392578,0.00690989661962
407.119995117,412.927398682,-580.740356445,-0.0142645994201
431.100006104,434.751617432,-365.161132812,-0.00847045052797
396.209991455,407.880401611,-1167.04101562,-0.0294551122934
410.850006104,417.642608643,-679.260253906,-0.0165330469608
529.630004883,512.78717041,1684.28344727,0.0318011343479
551.380004883,550.078125,130.187988281,0.00236112996936
575.760009766,554.594360352,2116.56494141,0.0367612354457
398.010009766,404.156585693,-614.657592773,-0.0154432700947
498.339996338,503.800109863,-546.011352539,-0.0109566031024
515.219970703,505.299133301,992.083740234,0.0192555375397
583.799987793,590.914611816,-711.462402344,-0.012186748907
451.989990234,455.483673096,-349.368286133,-0.00772955780849
481.940002441,471.320465088,1061.95373535,0.022034978494
402.25,414.47354126,-1222.35412598,-0.0303879212588
503.559997559,514.179077148,-1061.90795898,-0.0210880134255
436.260009766,432.642120361,361.78894043,0.00829296559095
502.450012207,497.141326904,530.868530273,0.0105655984953
450.019989014,445.292419434,472.756958008,0.0105052432045
514.039978027,508.258575439,578.140258789,0.0112469904125
527.349975586,525.023986816,232.598876953,0.00441071204841
530.289978027,523.435058594,685.491943359,0.0129267377779
436.109985352,441.627532959,-551.754760742,-0.0126517340541
526.770019531,524.455993652,231.402587891,0.00439285812899
445.329986572,448.580200195,-325.021362305,-0.00729843880981
473.829986572,470.670440674,315.954589844,0.00666810013354
491.029998779,491.891143799,-86.1145019531,-0.00175375235267
553.450012207,553.961730957,-51.171875,-0.000924597959965
468.839996338,467.746063232,109.393310547,0.0023332759738
418.040008545,417.988220215,5.17883300781,0.000123883670312
437.260009766,430.119903564,714.010620117,0.0163292009383
462.100006104,445.586791992,1651.32141113,0.0357351526618
512.320007324,523.297180176,-1097.71728516,-0.0214263983071
463.980010986,461.859985352,212.002563477,0.00456921756268
444.130004883,441.785644531,234.436035156,0.00527854543179
413.019989014,424.231292725,-1121.13037109,-0.0271447002888
475.869995117,468.926971436,694.302368164,0.0145901693031
497.630004883,495.217315674,241.268920898,0.00484835961834
435.0,440.198760986,-519.876098633,-0.011951174587
487.089996338,473.493743896,1359.62524414,0.0279132239521
414.609985352,404.769805908,984.017944336,0.023733580485
456.190002441,463.207244873,-701.724243164,-0.0153822805732
439.730010986,440.874298096,-114.428710938,-0.00260224938393
425.660003662,432.236053467,-657.604980469,-0.0154490666464
488.890014648,487.398986816,149.102783203,0.00304982252419
453.75,458.514373779,-476.43737793,-0.0104999970645
448.829986572,443.946044922,488.394165039,0.010881495662
473.359985352,467.07321167,628.677368164,0.0132811684161
536.630004883,531.853271484,477.673339844,0.00890135392547
533.590026855,536.070861816,-248.083496094,-0.00464932760224
379.040008545,394.09387207,-1505.38635254,-0.0397157631814
499.380004883,486.663238525,1271.67663574,0.0254651084542
461.489990234,462.047668457,-55.7678222656,-0.00120842969045
447.290008545,447.460510254,-17.0501708984,-0.000381188292522
469.540008545,467.894165039,164.584350586,0.00350522529334
398.809997559,408.865203857,-1005.52062988,-0.0252130255103
442.149993896,439.617370605,253.262329102,0.00572797330096
512.469970703,518.090026855,-562.005615234,-0.0109666055068
415.540008545,418.748260498,-320.825195312,-0.00772068137303
470.239990234,469.389221191,85.0769042969,0.00180922308937
529.690002441,505.955596924,2373.44042969,0.0448081046343
519.219970703,520.545471191,-132.550048828,-0.00255286879838
500.660003662,497.159332275,350.067138672,0.00699211331084
504.149993896,512.916320801,-876.63269043,-0.0173883307725
400.950012207,409.49130249,-854.12902832,-0.0213026311249
499.730010986,493.56060791,616.940307617,0.0123454723507
437.459991455,443.010345459,-555.035400391,-0.0126876840368
477.630004883,487.800384521,-1017.03796387,-0.0212934277952
419.470001221,426.133148193,-666.314697266,-0.0158846806735
467.519989014,477.060211182,-954.022216797,-0.0204060189426
400.649993896,398.568756104,208.123779297,0.00519465329126
490.179992676,484.441925049,573.806762695,0.0117060421035
496.549987793,490.957092285,559.289550781,0.011263509281
535.739990234,551.246337891,-1550.63476562,-0.0289437938482
405.619995117,411.473236084,-585.32409668,-0.014430356212
412.010009766,417.145965576,-513.595581055,-0.0124656092376
435.910003662,431.121856689,478.814697266,0.0109842559323
509.859985352,524.174255371,-1431.42700195,-0.0280749034137
430.910003662,432.447418213,-153.741455078,-0.00356783205643
481.670013428,491.860778809,-1019.07653809,-0.0211571510881
515.119995117,522.381225586,-726.123046875,-0.0140961920843
496.089996338,494.086517334,200.347900391,0.00403853924945
502.679992676,505.185882568,-250.588989258,-0.00498506007716
482.299987793,484.79196167,-249.197387695,-0.00516685470939
417.829986572,428.626983643,-1079.69970703,-0.0258406475186
465.600006104,453.97567749,1162.43286133,0.024966340512
462.730010986,467.66104126,-493.103027344,-0.0106563875452
435.540008545,445.120727539,-958.071899414,-0.0219973344356
419.920013428,414.23916626,568.084716797,0.0135284028947
457.779998779,457.515777588,26.4221191406,0.000577179423999
458.730010986,457.321685791,140.832519531,0.00307005248033
486.299987793,474.251861572,1204.81262207,0.024775089696
482.980010986,474.459259033,852.075195312,0.017642037943
425.540008545,426.625488281,-108.547973633,-0.00255082896911
462.410003662,462.585845947,-17.5842285156,-0.000380273530027
507.799987793,506.977813721,82.2174072266,0.00161909032613
547.349975586,536.026184082,1132.37915039,0.0206883940846
426.959991455,426.640899658,31.9091796875,0.000747357611544
420.630004883,417.493469238,313.653564453,0.00745675666258
467.670013428,465.42565918,224.435424805,0.0047990125604
523.960021973,513.655212402,1030.48095703,0.0196671672165
447.049987793,450.795837402,-374.584960938,-0.00837903935462
461.390014648,458.820526123,256.948852539,0.00556901656091
390.299987793,392.655975342,-235.598754883,-0.00603635050356
464.980010986,453.745910645,1123.41003418,0.0241603944451
520.880004883,518.280395508,259.9609375,0.00499080261216
477.75,478.920196533,-117.01965332,-0.00244939094409
410.369995117,416.10534668,-573.53515625,-0.0139760496095
427.779998779,424.596099854,318.389892578,0.00744284177199
485.920013428,488.109191895,-218.91784668,-0.00450522406027
504.019989014,514.376220703,-1035.62316895,-0.0205472633243
456.540008545,451.904815674,463.519287109,0.0101528735831
520.630004883,528.293762207,-766.375732422,-0.0147201605141
475.690002441,484.674804688,-898.480224609,-0.0188879352063
434.769989014,430.187408447,458.258056641,0.0105402413756
390.720001221,397.262298584,-654.229736328,-0.0167442094535
517.239990234,505.816314697,1142.36755371,0.0220858324319
516.070007324,513.90032959,216.967773438,0.00420423131436
449.489990234,441.534088135,795.590209961,0.0176998432726
443.029998779,448.89944458,-586.944580078,-0.0132484165952
519.710021973,505.648101807,1406.1920166,0.0270572435111
484.880004883,485.081695557,-20.1690673828,-0.000415959977545
539.940002441,533.283508301,665.649414062,0.0123282102868
428.440002441,439.965545654,-1152.55432129,-0.0269011836499
512.030029297,488.430206299,2359.98242188,0.0460906997323
436.630004883,423.829345703,1280.06591797,0.0293169487268
507.380004883,516.441955566,-906.195068359,-0.0178602840751
501.859985352,496.925262451,493.472290039,0.00983286742121
535.599975586,539.217102051,-361.712646484,-0.0067534102127
426.880004883,430.655548096,-377.554321289,-0.00884450692683
484.649993896,486.932342529,-228.234863281,-0.00470927217975
465.160003662,464.36831665,79.1687011719,0.00170196709223
480.309997559,475.861419678,444.857788086,0.0092618893832
511.359985352,512.633605957,-127.362060547,-0.00249065365642
422.609985352,425.237945557,-262.796020508,-0.00621840544045
500.279998779,500.292877197,-1.28784179688,-2.57424198935e-05
450.350006104,447.263763428,308.624267578,0.00685298675671
432.970001221,428.370330811,459.967041016,0.0106235314161
516.479980469,514.896362305,158.361816406,0.00306617538445
519.390014648,514.631958008,475.805664062,0.00916085485369
447.920013428,462.339996338,-1441.99829102,-0.032193209976
441.690002441,444.563903809,-287.390136719,-0.0065066027455
462.75,464.699859619,-194.985961914,-0.0042136348784
459.630004883,455.213043213,441.696166992,0.0096098203212
495.220001221,497.766387939,-254.638671875,-0.00514193018898
436.760009766,431.523651123,523.635864258,0.0119890980422
499.510009766,501.889831543,-237.982177734,-0.00476431241259
426.559997559,425.575775146,98.4222412109,0.00230734818615
418.049987793,424.356567383,-630.657958984,-0.0150857064873
508.109985352,518.488464355,-1037.84790039,-0.0204256549478
408.269989014,425.286956787,-1701.69677734,-0.0416806712747
434.75,434.891357422,-14.1357421875,-0.00032514645136
418.730010986,423.878814697,-514.880371094,-0.0122962379828
543.570007324,537.85357666,571.643066406,0.0105164572597
447.130004883,455.481109619,-835.110473633,-0.0186771284789
499.140014648,501.322875977,-218.286132812,-0.00437324447557
449.100006104,456.080627441,-698.062133789,-0.0155435791239
535.859985352,517.551269531,1830.87158203,0.0341669768095
504.630004883,505.54989624,-91.9891357422,-0.00182290258817
438.339996338,440.296478271,-195.648193359,-0.00446338905022
486.829986572,505.967559814,-1913.75732422,-0.0393105894327
375.880004883,395.431610107,-1955.16052246,-0.0520155504346
397.799987793,406.212677002,-841.268920898,-0.0211480371654
464.450012207,464.033050537,41.6961669922,0.000897753576282
474.480010986,468.712371826,576.763916016,0.0121557051316
398.779998779,416.986419678,-1820.64208984,-0.0456553027034
448.380004883,452.073638916,-369.36340332,-0.00823773164302
479.070007324,478.241973877,82.8033447266,0.001728418516
463.839996338,467.747528076,-390.753173828,-0.00842431001365
443.640014648,458.25491333,-1461.48986816,-0.0329431481659
411.049987793,426.025848389,-1497.58605957,-0.0364331863821
482.850006104,487.058532715,-420.852661133,-0.00871601235121
454.980010986,445.401977539,957.803344727,0.0210515484214
444.440002441,436.495483398,794.451904297,0.0178753472865
454.470001221,449.123199463,534.680175781,0.0117649165913
432.429992676,433.689666748,-125.967407227,-0.00291301263496
477.200012207,476.590820312,60.9191894531,0.00127659656573
487.880004883,490.348175049,-246.817016602,-0.00505896983668
490.209991455,483.991790771,621.820068359,0.0126847689971
505.369995117,504.479797363,89.0197753906,0.00176147720776
475.480010986,481.588775635,-610.876464844,-0.0128475744277
417.549987793,421.158721924,-360.873413086,-0.00864263996482
485.739990234,486.379486084,-63.9495849609,-0.00131653947756
451.089996338,456.705291748,-561.529541016,-0.0124482819811
468.179992676,461.992828369,618.716430664,0.0132153537124
450.010009766,454.460632324,-445.062255859,-0.00989005248994
480.679992676,476.491851807,418.814086914,0.00871295016259
551.599975586,562.253967285,-1065.39916992,-0.0193147063255
387.820007324,391.541107178,-372.109985352,-0.0095949145034
505.369995117,511.602264404,-623.226928711,-0.0123320920393
451.679992676,452.455200195,-77.5207519531,-0.00171627593227
530.340026855,517.85723877,1248.27880859,0.0235373303294
411.709991455,427.277252197,-1556.72607422,-0.0378112271428
527.030029297,522.782104492,424.792480469,0.00806011911482
547.66998291,540.199035645,747.094726562,0.0136413304135
501.959991455,504.959991455,-300.0,-0.00597657216713
446.399993896,438.233886719,816.610717773,0.0182932503521
401.809997559,415.013916016,-1320.3918457,-0.0328610986471
577.309997559,571.034606934,627.5390625,0.0108700534329
439.359985352,439.903839111,-54.3853759766,-0.00123783177696
440.320007324,435.68081665,463.919067383,0.0105359526351
531.739990234,518.547546387,1319.24438477,0.0248099528253
528.760009766,524.477172852,428.283691406,0.00809977483004
505.369995117,506.135040283,-76.5045166016,-0.00151383178309
438.850006104,436.911895752,193.811035156,0.00441633909941
522.109985352,521.047790527,106.219482422,0.00203442736529
532.969970703,518.052124023,1491.78466797,0.0279900319874
493.179992676,485.880645752,729.934692383,0.0148005736992
483.600006104,500.250030518,-1665.00244141,-0.0344293303788
467.279998779,469.266540527,-198.654174805,-0.00425128778443
503.929992676,521.813171387,-1788.31787109,-0.0354874283075
534.219970703,529.960266113,425.970458984,0.00797369051725
524.210021973,505.694671631,1851.53503418,0.0353204831481
410.470001221,417.767486572,-729.748535156,-0.0177783649415
592.070007324,582.940734863,912.927246094,0.0154192447662
465.779998779,471.057220459,-527.722167969,-0.0113298585638
